Country,State,Year,City Name,Location Name,"Number Of Monitoring Days (UOM:Number), Scaling Factor:1","Minimum Concentration Of Sulphur Dioxide (So2) (24-Hourly Average) (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Maximum Concentration Of Sulphur Dioxide (So2) (24-Hourly Average) (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Concentration Of Sulphur Dioxide (So2) (Annual Average) (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1"
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Bankura,Bankura Municipility,104.0,2.0,9.0,2.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Barasat,"Barasat Municipility, 73 Rishi Bankim Chandra Road",104.0,3.0,10.0,7.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Barrackpore,Barrackpore Municiaplity,104.0,2.0,10.0,7.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Barrackpore,Dum Dum Telephone Exchange,104.0,3.0,9.0,7.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Barrackpore,Khardah Municipality,104.0,4.0,14.0,7.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Bolpur,Bolpur Municipility,104.0,2.0,7.0,2.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Chinsura,"Chinsura Municipility, Pipulpati Auto Stand",104.0,4.0,9.0,6.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Coochbehar,ABM Seal College,104.0,2.0,2.0,2.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Coochbehar,"Uttarbanga Krishi Visvavidyalaya, Pundibari",103.0,2.0,2.0,2.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Dankuni,"Krishnanagar Municipility, Dankuni",104.0,3.0,8.0,5.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Darjeeling,Bose Institute Campus,54.0,2.0,2.0,2.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Dehradun,"Clock Tower, PWD Guest House",38.0,22.0,27.0,25.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Dehradun,Himalaya Drug Co. Near ISBT,31.0,23.0,28.0,27.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Dehradun,"Raipur Road, Near parag Diary",33.0,22.0,29.0,26.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Durgapur,"Bidhannagar, PCBL Club, Muchipara",103.0,5.0,22.0,12.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Durgapur,"DMC Water Works, Angadpur",104.0,2.0,13.0,12.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Durgapur,"Dew India Limited, PCBL More, Durgapur",104.0,2.0,16.0,12.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Durgapur,"Kwality Hotel, Bhiringi More, Benachiti",104.0,2.0,16.0,12.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Ghatal,"Annapurna Hotel, GhatalPanskura Bus Stand",104.0,9.0,22.0,13.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Haldia,"Bhunia Raichak, Driver's Hut, Bhunia",104.0,9.0,23.0,15.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Haldia,"Debhog Milan Viyapith, Bhabanipur",104.0,9.0,18.0,12.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Haldia,"Supermarket Building, Durgachak",104.0,9.0,22.0,14.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Haldia,WBIIDC Ruchi Soya Ind. Durgachak,104.0,9.0,20.0,14.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Haridwar,"SIDCUL, Haridwar",71.0,19.0,28.0,23.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Howrah,"CDS & Health Centre, Bator",104.0,5.0,16.0,9.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Howrah,Howrah Municipal Corporation,104.0,6.0,24.0,11.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Howrah,"Howrah Municipality School, Bandhaghat",104.0,6.0,37.0,13.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Howrah,"Naskarpara Pump House, Ghuseri",104.0,4.0,30.0,10.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Jalpaiguri,Raninagar Jalpaigur,104.0,2.0,2.0,2.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kalyani,"College of Medicine & JNM Hospital, Kalyani Industrial Area",104.0,3.0,10.0,7.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kharagpur,"AMD Building, TATA Bearing",104.0,10.0,21.0,15.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"Administrative Building, Hyde Road",104.0,2.0,16.0,7.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"Behala Chowrasta, Traffic Guard Building",104.0,2.0,12.0,5.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"CESC Building, Mandeville Gardens, Gariahat",104.0,2.0,9.0,4.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"Cossipore Police Station, B.T. Road",97.0,1.0,275.0,21.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"Dalhousie Square, Lal Bazzar Police Headqtr.",96.0,2.0,70.0,8.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"Dunlop Bridge, National Sample Survey",104.0,2.0,16.0,6.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"Elite India Rubber Products Pvt.Ltd., Topsia",104.0,2.0,16.0,6.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"Infectious Diseases & BG Hospital, Beliaghata",108.0,2.0,10.0,4.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"KMC Drainage, Pumping Station, 9 Mominpur Road, Mominpur",104.0,2.0,10.0,3.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"KMC office Building, Moulali",108.0,2.0,14.0,6.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,Kasba,94.0,2.0,37.0,4.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"Maniktala Fire Station Building, 17, Bagmari Lane, Ultadanga",108.0,2.0,13.0,5.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"Milan Tirtha Club, Picnic Garden",105.0,2.0,8.0,3.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"Minto Park, Inside Park AJC Bose Road",104.0,2.0,10.0,5.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,Paribesh Bhawan,107.0,2.0,11.0,4.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"Public Health Engineering Office Building, Rajarhar",108.0,2.0,6.0,3.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"Salt Lake, Rooftop of CK Market",106.0,2.0,9.0,3.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"Tennis Club Biulding, 4546 Canal West Road, Fariapukur, Shyambazar",104.0,2.0,14.0,5.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Kolkata,"Upanagari Sporting Club, Baishnabghata",104.0,2.0,8.0,3.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Krishnanagar,"Krishnanagar Municipility, TN Thakur Road",104.0,3.0,40.0,7.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Malda,"WBPCB Office, Paribesh Bhaban, Vill. Abhirampur",103.0,2.0,4.0,2.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Medinipur,Vidyasagar University,104.0,9.0,18.0,12.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Purulia,Purulia Municipility,104.0,2.0,7.0,2.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Raigun,Raigunj College,104.0,2.0,2.0,2.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Rampurhat,Rampurhat Municipility,104.0,2.0,7.0,2.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Ranaghat,"Ranaghat Municipility, 11 school lane",104.0,4.0,11.0,7.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Raniganj,Bardhaman Town,102.0,2.0,13.0,5.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Raniganj,Jamuria Municipality,104.0,2.0,16.0,12.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Raniganj,"Mangalpur, SKS School Mangalpur",104.0,2.0,15.0,12.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Raniganj,Raniganj Municipality,104.0,2.0,15.0,12.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Rishikesh,Nagar Palika Parishad,69.0,17.0,26.0,22.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Rishra,Rishra Municipility,104.0,2.0,11.0,6.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Sankrail,"Bagan Police Station, Bagan",104.0,3.0,9.0,5.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Sankrail,Bharat Coop Housing Society,104.0,3.0,12.0,6.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Sankrail,Dhulagar Gram Pachayat,104.0,3.0,8.0,6.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Sankrail,"P Mukherjee's House, Near SBI Amta",104.0,2.0,8.0,4.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Siliguri,Siliguri,103.0,2.0,2.0,2.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",South Suburban,"Bauipur Police Station, Baruipur",104.0,2.0,9.0,3.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",South Suburban,"P Roy Industrial Training Institute, Amtala",105.0,2.0,9.0,3.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",South Suburban,Tollygunge (KOLKATA DISTRICT),105.0,2.0,10.0,4.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Suri,Suri Municipility,104.0,2.0,8.0,2.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Tamluk,"HP Gas Service Station, Maniktala",104.0,9.0,22.0,15.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Tribeni,Tribeni Health Center,104.0,3.0,8.0,5.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2017",Uluberia,"ESI hospital nursing building, 3rd floor, Near Sahib Mandir",104.0,3.0,9.0,5.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Anantapur,Kamala Nagar,106.0,4.0,6.0,5.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Chitoor,GNC Toll Gate Tirumala,106.0,4.0,11.0,6.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Chitoor,"Near M/s.Nutrine Confectionery, Palamaner Road",108.0,5.0,8.0,6.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Eluru,At Ashram Diagnostic Centre,108.0,5.0,6.0,5.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Guntur,"Near Hindu College, Market Road",101.0,5.0,6.0,5.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Kadapa,"Near ICL, Yerraguntla, YSR",108.0,5.0,8.0,7.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Kakinada,Office Building Ramanayyapeta,101.0,6.0,11.0,8.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Kurnool,"Mourya Inn, Krishna Nagar",108.0,4.0,5.0,5.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Nellore,"Venkatareddy nagar, Vedayapalem",107.0,4.0,6.0,5.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Prakasam,"Near Court Center, Ongole",98.0,4.0,6.0,5.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Rajahmundry,Staff Clud Building,101.0,5.0,10.0,8.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Srikakulam,"SAMKRG Pistons Quarters Bulding,Near IDA,Pydibhimavaram",102.0,6.0,13.0,9.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Tirupati,"Regional Science Centre, Chittoor Bypass",106.0,4.0,7.0,6.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Vijaywada,Autonagar,99.0,5.0,7.0,6.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Vijaywada,Benz Circle,99.0,5.0,6.0,5.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Vijaywada,Police Control Room,99.0,5.0,7.0,6.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Vishakhapatnam,"CWMP, RAMKY, Parawada",104.0,6.0,12.0,8.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Vishakhapatnam,Ganapuram Area,107.0,6.0,17.0,10.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Vishakhapatnam,"INSVirabahu, Naval Area",105.0,5.0,12.0,7.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Vishakhapatnam,"Industrial Estate, Marripalem",108.0,5.0,15.0,8.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Vishakhapatnam,"Panchayat Raj office, Mindi",106.0,5.0,13.0,7.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Vishakhapatnam,"Pedagantyada, Gajuwada",106.0,5.0,14.0,7.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Vishakhapatnam,Police Barracks,108.0,6.0,18.0,9.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Vishakhapatnam,Seethammadhara,108.0,5.0,10.0,7.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2016",Vizianagaram,"APIIC Building at IDA Bobbili Growth Center,Vizianagaram",96.0,7.0,12.0,9.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Bongaigaon,Barpara Office Building,65.0,3.0,10.0,5.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Bongaigaon,"Oil India Ltd. PS6, Chirang",78.0,3.0,12.0,6.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Daranga,"BATAD, Baska",81.0,4.0,11.0,7.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Dibrugarh,Dibrugarh Office Building,93.0,5.0,14.0,8.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Golaghat,Golaghat Office Building,89.0,5.0,10.0,7.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Guwahati,"Boragaon, IASST, Kamrup",201.0,4.0,16.0,8.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Guwahati,"Guwahati University, Kamrup",218.0,3.0,31.0,8.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Guwahati,"Head Office, Bamunimaidam",212.0,4.0,14.0,8.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Guwahati,"ITI Building, Gopinath Nagar",220.0,4.0,15.0,8.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Guwahati,"Khanapara, Central Dairy, Kamrup",220.0,4.0,20.0,8.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Guwahati,"Near Pragjyotish College, Santipur",219.0,4.0,14.0,8.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Lakhimpur,"Bazar Patti, North Lakhimpur Town",88.0,5.0,13.0,8.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Margherita,Coal India Office,86.0,4.0,15.0,8.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Nagaon,"Water Resources Div., Christian Patty",55.0,4.0,9.0,7.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Nalbari,PWD Rural Div Office Complex,104.0,3.0,17.0,7.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Sibsagar,Sibasagar Office Building,96.0,4.0,10.0,7.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Sibsagar,"Usha Lodge, near ONGCL Colony",96.0,4.0,13.0,9.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Silchar,Janiganj Govt. Boys HS School campus,84.0,5.0,10.0,6.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Silchar,"RLO, Ithkola Market, Ghaniwala Road",84.0,4.0,10.0,6.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Tezpur,Tezpur Office Building,100.0,5.0,11.0,8.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Tinsukia,"Digboi Carbon factory Campus, Borguri",87.0,4.0,13.0,7.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Tinsukia,Shivdham,42.0,6.0,13.0,8.0
India,Assam,"Calendar Year (Jan - Dec), 2016",Tinsukia,"Shreepuria, Borguri",77.0,5.0,13.0,8.0
India,Bihar,"Calendar Year (Jan - Dec), 2016",Patna,"Beltron Bhawan, Shastri Nagar",85.0,2.0,8.0,4.0
India,Bihar,"Calendar Year (Jan - Dec), 2016",Patna,"Gandhi Maidan, Auto Exhaust Test Centre",116.0,2.0,10.0,5.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2016",Chandigarh,Kaimbwala Village,131.0,2.0,2.0,2.0
